phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,gamma1,Pax6,6.933443953414458e-05,0.011629531648055694,0.005961928788915278
meg,gamma1,Pvalb,0.00032039573869836236,0.053740282724285215,0.005961928788915278
meg,gamma1,Sncg,0.0005839213979786137,0.09794169280657462,0.005961928788915278
meg,gamma1,Sst,0.00046437710418820584,0.07789041443292638,0.005961928788915278
meg,gamma1,VLMC,8.143875458778907e-05,0.013659799952526128,0.005961928788915278
meg,gamma1,Vip,0.00020127357967709747,0.033759809417937964,0.005961928788915278
meg,gamma2,Astro,0.00044466249066605945,0.03877295869146052,0.011468366244745551
meg,gamma2,Chandelier,0.0015876195848068609,0.13843467769737985,0.011468366244745551
meg,gamma2,Endo,5.3046928980733146e-05,0.004625500079842463,0.011468366244745551
meg,gamma2,L2/3 IT,0.0002968762925380299,0.025886537472070127,0.011468366244745551
meg,gamma2,L4 IT,0.00046461388487193495,0.04051264800553493,0.011468366244745551
meg,gamma2,L5 ET,0.0007675747466737837,0.06692973788009801,0.011468366244745551
meg,gamma2,L5 IT,0.00019339693487825966,0.016863512269401765,0.011468366244745551
meg,gamma2,L5/6 NP,0.0009678972116148432,0.08439713128784176,0.011468366244745551
meg,gamma2,L6 CT,0.0005052226821653549,0.044053588051116886,0.011468366244745551
meg,gamma2,L6 IT,0.00016949829634420465,0.014779637546181742,0.011468366244745551
meg,gamma2,L6 IT Car3,0.00036556873541977513,0.03187626969859524,0.011468366244745551
meg,gamma2,L6b,0.000640525374168614,0.055851492749639284,0.011468366244745551
meg,gamma2,Lamp5,0.0004828915674871395,0.04210639573081174,0.011468366244745551
meg,gamma2,Lamp5_Lhx6,0.0003531327097195506,0.030791893298781334,0.011468366244745551
meg,gamma2,Micro-PVM,0.0005247174550718899,0.04575346164169627,0.011468366244745551
meg,gamma2,OPC,0.0006985809045167114,0.06091372472838313,0.011468366244745551
meg,gamma2,Oligo,0.00038660594155590067,0.03371063788035471,0.011468366244745551
meg,gamma2,Pax6,0.00012851192335392751,0.011205774267351087,0.011468366244745551
meg,gamma2,Pvalb,0.0011025461875771305,0.09613803431524372,0.011468366244745551
meg,gamma2,Sncg,0.00043192014330234224,0.03766187215203688,0.011468366244745551
meg,gamma2,Sst,0.00037546526865530195,0.03273921155311276,0.011468366244745551
meg,gamma2,VLMC,0.00014295545638870786,0.012465198035875914,0.011468366244745551
meg,gamma2,Vip,0.00038453552398849504,0.03353010496718983,0.011468366244745551
enigma,22q,Astro,0.011338133332477273,0.04572830261049239,0.24794564165335387
enigma,22q,Chandelier,0.022669436531424763,0.09142905832205872,0.24794564165335387
enigma,22q,Endo,0.0022616642994486955,0.009121613448687546,0.24794564165335387
enigma,22q,L2/3 IT,0.0028128893022859912,0.011344782201167367,0.24794564165335387
enigma,22q,L4 IT,0.003918985535986694,0.01580582546179909,0.24794564165335387
enigma,22q,L5 ET,0.01193929294667501,0.04815286474511625,0.24794564165335387
enigma,22q,L5 IT,0.01408594375276088,0.05681061243437406,0.24794564165335387
enigma,22q,L5/6 NP,0.01430184887389801,0.05768138846293189,0.24794564165335387
enigma,22q,L6 CT,0.005543036058163961,0.022355851956912115,0.24794564165335387
enigma,22q,L6 IT,0.00953307239110015,0.038448235377446495,0.24794564165335387
enigma,22q,L6 IT Car3,0.00965030442110804,0.038921048810367356,0.24794564165335387
enigma,22q,L6b,0.0055160136312398704,0.022246866669879444,0.24794564165335387
