phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
meg,alpha,L6b_2,0.0015586596438728062,0.0016116089118470111,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6b_3,0.0016632419782481866,0.0017197440154686978,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Lamp5_1,0.0012225154911283953,0.0012640455972018007,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Lamp5_2,0.002438891838040247,0.0025217434971565537,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Lamp5_Lhx6_1,-8.04099543448844e-05,-8.314156303003768e-05,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Micro-PVM_1,0.004516739517226975,0.004670177794792881,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Micro-PVM_2,0.005971986659863315,0.006174861176589613,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,OPC_1,0.0010647355369515221,0.0011009056960297574,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Oligo_1,-0.0007997967396904393,-0.0008269666558817257,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Oligo_2,0.0005458164028717682,0.0005643583463255453,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pax6_1,0.0023751946401736612,0.0024558824400970377,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pax6_2,0.004551166261212103,0.004705774050608198,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pvalb_1,0.22942057947535244,0.2372142320467724,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pvalb_2,0.0008872736049526653,0.0009174152000467327,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pvalb_3,0.0015024676838933937,0.0015535080533093778,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pvalb_4,0.004595732055016621,0.004751853790172405,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Pvalb_5,-0.00013565954791150414,-0.0001402680420005523,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sncg_1,0.0006910103977947335,0.0007144847302890834,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sncg_2,-0.0002808284211809342,-0.0002903684509021987,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sncg_3,0.0016283784321687866,0.0016836961189436144,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sncg_4,0.0012513160147933355,0.0012938245042176716,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_1,-0.0007345901526329968,-0.0007595449341312407,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_10,0.0010576590317498136,0.0010935887946827332,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_2,0.00045322420994464707,0.00046862070156428556,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_3,-0.0001486592366727324,-0.00015370934353241034,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_4,0.0017860249656419525,0.0018466980669736971,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_5,0.6436185240908008,0.6654829059904755,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_6,0.0009144697789901235,0.000945535256031506,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_7,-0.0009107256261738916,-0.0009416639105009555,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_8,-0.000808911326577233,-0.0008363908746406476,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Sst_9,0.0005670330436623461,0.0005862957381814047,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,VLMC_1,0.0033425237398233554,0.003456072702167883,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_1,0.0016044658467286865,0.001658971198431261,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_2,-0.0003776682237843776,-0.00039049800100040514,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_3,0.0017084888871028436,0.0017665280082604206,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_4,-0.0008536779977698083,-0.0008826783156039723,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_5,-0.0005403743607613753,-0.0005587314324587283,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_6,0.00014689759353081477,0.0001518878555647394,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_7,-0.0002701000984931534,-0.00027927567608072596,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_8,0.0009035932963971094,0.0009342892881607416,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Vip_9,0.00015057268158558124,0.00015568779013298657,0.967145088622325,incremental,2.802741289138794,ok,
meg,beta,Astro_1,0.002567872981347752,0.002747099273292391,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,Astro_2,-8.688847929372301e-06,-9.29529147504757e-06,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,Chandelier_1,-0.0011844328834774709,-0.0012671011132944878,0.9347579850181981,incremental,2.682281494140625,ok,
