phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,beta,Sst_5,0.0023295986275133603,0.026056819407820668,0.08940456588551084
meg,beta,Sst_6,0.0010772934403600319,0.012049646790294646,0.08940456588551084
meg,beta,Sst_7,0.0020199850740503012,0.022593757422154945,0.08940456588551084
meg,beta,Sst_8,0.0024367054290380234,0.027254820879712174,0.08940456588551084
meg,beta,Sst_9,0.0009350286999643554,0.010458399866979154,0.08940456588551084
meg,beta,VLMC_1,0.0012969492742216776,0.014506521690206707,0.08940456588551084
meg,beta,Vip_1,0.0013582046623897592,0.015191670010780442,0.08940456588551084
meg,beta,Vip_2,0.0009436948944671304,0.010555332215086213,0.08940456588551084
meg,beta,Vip_3,0.00018094157370830276,0.002023851599928485,0.08940456588551084
meg,beta,Vip_4,0.00285782896697952,0.03196513442768887,0.08940456588551084
meg,beta,Vip_5,0.0009646023733508128,0.010789184688688691,0.08940456588551084
meg,beta,Vip_6,0.0008130003870466146,0.009093499632756137,0.08940456588551084
meg,beta,Vip_7,0.0005063897870472593,0.005664026015133599,0.08940456588551084
meg,beta,Vip_8,0.001670374042678484,0.018683319203378512,0.08940456588551084
meg,beta,Vip_9,0.0018860333172410523,0.021095492143614426,0.08940456588551084
meg,gamma1,Astro_1,0.0001491928777757793,0.010818137182067967,0.013790995183817774
