phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,delta,L6 IT_3,0.009981316730205926,0.04673414026771204,0.21357655609002135
meg,delta,L6b_1,0.0033714452465707914,0.015785652265830834,0.21357655609002135
meg,delta,L6b_2,0.0031477414542445195,0.014738234906820783,0.21357655609002135
meg,delta,L6b_3,0.005290081695133942,0.024769018622550508,0.21357655609002135
meg,delta,Lamp5_1,0.0024381745692459225,0.011415927917754443,0.21357655609002135
meg,delta,Lamp5_2,0.006174426063309669,0.028909662073149933,0.21357655609002135
meg,delta,Lamp5_Lhx6_1,0.0018201451067042125,0.00852221395468626,0.21357655609002135
meg,delta,Micro-PVM_1,0.001145240145338375,0.005362199701617356,0.21357655609002135
meg,delta,Micro-PVM_2,0.004308886965466011,0.0201749061055645,0.21357655609002135
meg,delta,OPC_1,0.0011733677662161012,0.00549389777462997,0.21357655609002135
meg,delta,Oligo_1,0.004317886888368576,0.020217045201106294,0.21357655609002135
meg,delta,Oligo_2,0.001946942911798315,0.009115901798592955,0.21357655609002135
meg,delta,Pax6_1,0.0011245592890525677,0.005265368585579085,0.21357655609002135
meg,delta,Pax6_2,0.002907647640679239,0.013614076815873375,0.21357655609002135
meg,delta,Pvalb_1,0.0016950924342105452,0.007936697104040168,0.21357655609002135
meg,delta,Pvalb_2,0.002340436076681145,0.010958300477954444,0.21357655609002135
meg,delta,Pvalb_3,0.0024594538030014343,0.011515560733944918,0.21357655609002135
meg,delta,Pvalb_4,0.0006170604953574472,0.002889177101897643,0.21357655609002135
meg,delta,Pvalb_5,0.003317465308381145,0.015532909459326855,0.21357655609002135
meg,delta,Sncg_1,0.0008349601481502943,0.003909418540293173,0.21357655609002135
meg,delta,Sncg_2,0.0014026721418915335,0.0065675379712570835,0.21357655609002135
meg,delta,Sncg_3,0.008261693058473579,0.038682583939556175,0.21357655609002135
meg,delta,Sncg_4,0.009981340392317063,0.046734251057545764,0.21357655609002135
meg,delta,Sst Chodl_1,0.0022524663689422004,0.010546412069650558,0.21357655609002135
meg,delta,Sst_1,0.0003995757676438509,0.0018708784098730006,0.21357655609002135
meg,delta,Sst_10,0.0050403020771083926,0.02359951002760777,0.21357655609002135
meg,delta,Sst_2,0.0010843108601904985,0.005076918928000072,0.21357655609002135
meg,delta,Sst_3,0.001702483660046815,0.007971304019572389,0.21357655609002135
meg,delta,Sst_4,0.006206389574384356,0.029059320404850035,0.21357655609002135
meg,delta,Sst_5,0.0012391087351283634,0.005801707630336009,0.21357655609002135
meg,delta,Sst_6,0.0022891894761019587,0.010718355600495204,0.21357655609002135
meg,delta,Sst_7,0.004286765988898899,0.020071332113305782,0.21357655609002135
meg,delta,Sst_8,0.0039374249926194815,0.0184356610327581,0.21357655609002135
meg,delta,Sst_9,0.0013229461890028758,0.0061942481572989745,0.21357655609002135
meg,delta,VLMC_1,0.005762542098201458,0.026981154690838716,0.21357655609002135
meg,delta,Vip_1,0.004187632663953323,0.019607173842564718,0.21357655609002135
meg,delta,Vip_2,0.005969491864572856,0.027950126988922644,0.21357655609002135
meg,delta,Vip_3,0.002751025171174429,0.012880745066489821,0.21357655609002135
meg,delta,Vip_4,0.004746359966191887,0.022223225493866107,0.21357655609002135
meg,delta,Vip_5,0.0029376814217735013,0.013754699839505252,0.21357655609002135
meg,delta,Vip_6,0.001674467896037065,0.007840129678518114,0.21357655609002135
meg,delta,Vip_7,0.0007812392466041068,0.0036578885852753366,0.21357655609002135
meg,delta,Vip_8,0.0011444319456094666,0.005358415579690754,0.21357655609002135
meg,delta,Vip_9,0.0006911546155528591,0.0032360977637524097,0.21357655609002135
meg,theta,Astro_1,0.00245298005934967,0.024554158247084765,0.09990080029075744
meg,theta,Astro_2,0.0007327731593810421,0.007335007900320458,0.09990080029075744
meg,theta,Chandelier_1,0.0031752109486784235,0.03178363876402485,0.09990080029075744
meg,theta,Endo_1,0.0018244864569619793,0.018262981394061725,0.09990080029075744
meg,theta,L2/3 IT_1,0.0004479223034257961,0.004483670822677451,0.09990080029075744
meg,theta,L2/3 IT_2,0.0005961610312050683,0.0059675300845435115,0.09990080029075744
meg,theta,L2/3 IT_3,0.001524461445484348,0.01525975208454248,0.09990080029075744
meg,theta,L2/3 IT_4,0.0012548824422639485,0.012561285181016181,0.09990080029075744
meg,theta,L2/3 IT_5,0.0002861807871733403,0.0028646495958032582,0.09990080029075744
meg,theta,L2/3 IT_6,0.0011531336789147163,0.011542787200488534,0.09990080029075744
meg,theta,L2/3 IT_7,0.0007290387255971201,0.007297626480221189,0.09990080029075744
